"Year","Month","Day_of_Week","Hour","Division","Location","Brand","Type","Speed","Colour","Cost","Status","Total_theft"
2022,7,5,6,52,1,2,4,21,5,200,1,78
2022,7,5,8,51,2,2,4,9,1,700,1,78
2022,7,3,5,52,2,1,1,15,5,1130,1,62
2022,7,2,13,22,3,1,4,12,7,800,1,69
2022,7,5,2,14,1,2,2,1,8,3000,1,78
2022,7,5,6,52,1,2,5,1,1,400,1,78
2022,7,4,18,43,3,2,4,21,2,800,1,70
2022,7,5,5,11,5,2,5,18,7,500,1,78
2022,7,3,5,52,2,2,1,15,2,2030,1,62
2022,7,4,16,51,2,2,2,24,4,1000,1,70
2022,7,5,22,52,2,2,4,21,7,500,1,78
2022,7,5,18,53,2,2,4,8,6,1100,1,78
2022,7,5,23,52,1,1,5,24,2,600,1,78
2022,7,6,2,32,2,2,4,21,1,1000,1,60
2022,7,5,20,23,2,1,4,21,7,350,1,78
2022,7,5,21,22,5,2,5,9,5,1100,1,78
2022,7,5,14,51,2,2,5,1,1,1350,1,78
2022,7,4,9,23,1,2,2,18,1,901.74,1,70
2022,7,6,11,51,2,2,2,24,1,600,1,60
2022,7,7,17,14,1,2,4,8,1,600,1,90
2022,7,7,17,53,1,2,1,8,8,700,1,90
2022,7,7,8,52,3,2,1,3,8,1200,1,90
2022,7,6,20,11,3,2,4,12,7,300,1,60
2022,7,7,11,22,1,2,1,18,2,250,1,90
2022,7,7,20,14,3,2,1,21,5,250,1,90
2022,7,5,14,51,1,1,5,8,1,858.79,1,78
2022,7,6,23,13,3,2,5,1,7,250,1,60
2022,7,6,23,13,3,2,5,1,7,250,1,60
2022,7,4,14,55,1,2,1,4,7,3000,1,70
2022,7,7,12,14,5,2,5,1,8,100,1,90
2022,7,7,12,14,5,2,5,1,2,100,1,90
2022,7,7,12,14,5,2,5,1,5,200,1,90
2022,7,7,11,12,3,2,4,14,5,1000,1,90
2022,7,3,17,51,2,2,2,3,7,2600,1,62
2022,7,4,8,11,1,2,4,6,3,650,1,70
2022,7,4,14,13,1,1,4,18,8,150,1,70
2022,7,1,14,41,3,2,2,30,7,1000,1,60
2022,7,7,13,51,2,1,1,19,7,400,1,90
2022,7,7,2,14,2,2,5,16,7,800,1,90
2022,7,1,20,51,2,2,5,1,1,4500,1,60
2022,7,1,5,22,2,1,5,21,1,600,1,60
2022,7,1,18,52,1,2,4,8,5,1016,1,60
2022,7,7,2,51,2,2,2,6,7,2300,1,90
2022,7,6,20,14,1,2,5,18,2,1000,1,60
2022,7,3,19,51,1,2,5,18,2,1200,1,62
2022,7,2,21,51,5,2,5,30,1,1460,1,69
2022,7,1,10,31,1,2,4,3,5,212,1,60
2022,7,2,11,55,3,2,5,21,1,470,1,69
2022,7,2,21,51,5,2,2,30,1,1460,1,69
2022,7,5,18,51,1,2,5,25,7,500,1,78
2022,7,1,2,22,2,2,5,20,7,2200,1,60
2022,7,1,21,31,2,2,5,18,5,80,1,60
2022,7,2,20,42,3,2,5,15,8,400,1,69
2022,7,6,9,22,2,2,4,7,1,450,1,60
2022,7,7,20,14,1,2,5,10,5,300,1,90
2022,7,2,12,52,2,1,5,60,2,1300,1,69
2022,7,1,18,22,1,2,4,18,7,979.99,1,60
2022,7,2,12,14,2,2,5,3,5,1500,1,69
2022,7,3,12,52,3,2,4,16,1,350,1,62
2022,7,4,1,55,1,2,5,12,5,600,1,70
2022,7,3,9,52,3,2,5,30,7,1355,1,62
2022,7,5,9,52,3,2,5,15,7,500,1,78
2022,6,2,9,14,2,1,5,21,7,800,1,69
2022,7,4,1,55,1,2,5,12,1,200,1,70
2022,7,7,19,22,2,1,5,18,2,800,1,90
2022,7,2,20,51,2,2,5,54,1,2500,1,69
2022,7,6,15,55,3,2,4,11,6,1500,1,60
2022,7,6,15,55,3,2,4,11,6,1500,1,60
2022,7,7,16,51,1,2,1,27,4,3000,1,90
2022,7,2,20,11,1,2,4,10,7,1200,1,69
2022,5,1,14,32,1,2,5,32,1,1582,1,62
2022,7,4,13,52,4,2,5,20,2,1500,1,70
2022,7,3,11,53,2,2,4,24,7,700,1,62
2022,7,4,19,11,3,2,5,24,1,700,1,70
2022,7,3,16,11,3,2,5,7,5,368,1,62
2022,7,5,9,23,1,2,5,28,1,743.77,1,78
2022,7,2,11,52,1,2,5,21,7,629,1,69
2022,7,4,19,11,3,2,5,24,1,700,1,70
2022,7,2,14,51,1,2,4,10,1,650,1,69
2022,7,2,11,52,1,2,5,21,8,629.99,1,69
2022,7,4,10,53,5,2,4,7,7,400,1,70
2022,7,1,17,14,2,2,1,7,2,700,1,60
2022,7,4,14,52,2,2,5,24,7,679.99,1,70
2022,7,4,20,55,3,2,4,21,1,500,1,70
2022,7,5,14,51,2,2,2,1,7,1600,1,78
2022,7,4,18,52,2,2,2,5,1,2000,1,70
2022,7,5,14,14,5,2,5,18,7,750,1,78
2022,7,4,19,51,3,2,3,8,1,791,1,70
2022,7,5,12,53,2,2,4,30,4,2000,1,78
2022,7,4,21,14,3,2,5,8,1,500,1,70
2022,7,5,1,55,5,2,5,12,8,1300,1,78
2022,7,4,21,14,3,2,5,16,1,500,1,70
2022,7,3,10,14,1,2,5,21,2,500,1,62
2022,7,4,20,55,2,2,2,3,1,4500,1,70
2022,7,4,21,14,3,2,5,24,1,500,1,70
2022,7,4,18,52,5,2,5,11,8,2000,1,70
2022,7,5,2,53,2,1,5,1,5,450,1,78
2022,7,6,12,11,1,2,4,21,2,1000,1,60
2022,7,6,14,14,5,1,5,24,1,500,1,60
2022,7,4,18,53,3,2,5,30,1,1100,1,70
2022,7,5,21,51,1,2,5,24,1,950,1,78
2022,7,5,18,14,3,2,1,36,2,1550,1,78
2022,7,5,22,52,2,2,1,3,8,1000,1,78
2022,7,5,22,52,2,2,5,16,1,900,1,78
2022,7,6,9,43,1,2,1,16,1,999.99,3,60
2022,7,5,22,11,2,1,4,7,2,800,1,78
2022,7,7,17,52,2,2,2,30,1,1300,1,90
2022,7,6,22,55,1,2,5,21,7,550,1,60
2022,7,6,12,51,1,1,4,20,7,3000,1,60
2022,7,5,12,12,1,1,4,20,2,691.28,1,78
2022,7,7,10,53,2,2,5,20,2,1150,1,90
2022,7,6,18,14,3,2,5,30,1,1200,1,60
2022,7,7,16,31,3,2,4,18,1,294.9,1,90
2022,7,4,18,51,2,2,5,14,2,1200,1,70
2022,7,6,19,53,1,1,4,8,1,1073,1,60
2022,7,6,17,22,4,1,4,12,3,800,1,60
2022,7,5,17,55,3,2,1,14,7,1000,1,78
2022,7,4,12,11,2,2,4,50,1,300,1,70
2022,7,5,18,53,1,1,1,36,8,900,1,78
2022,7,1,11,53,2,2,2,1,7,4500,1,60
2022,7,7,16,51,1,2,2,30,2,2400,1,90
2022,7,1,11,55,2,2,5,30,1,800,1,60
2022,7,6,10,51,5,2,1,24,2,650,1,60
2022,7,4,18,51,2,2,5,14,2,1200,1,70
2022,7,2,16,52,5,2,5,3,4,300,1,69
2022,7,1,16,55,2,2,1,30,2,700,1,60
2022,7,1,1,55,5,2,1,18,2,1000,1,60
2022,7,1,20,32,2,1,4,27,1,700,1,60
2022,7,4,21,32,1,2,4,21,7,350,1,70
2022,7,1,22,22,1,1,4,24,1,1700,1,60
2022,7,1,17,51,2,2,2,5,8,2500,1,60
2022,7,2,3,53,1,2,4,10,2,400,1,69
2022,7,4,20,52,2,2,4,18,7,1000,1,70
2022,7,1,15,51,2,2,5,24,5,500,1,60
2022,7,1,7,42,3,2,4,8,1,500,1,60
2022,7,6,12,14,1,2,4,1,7,800,1,60
2022,7,5,14,55,2,2,2,9,1,2400,1,78
2022,7,1,12,52,1,2,5,21,1,800,1,60
2022,7,1,1,55,5,2,5,9,8,400,1,60
2022,7,6,17,32,2,2,4,21,7,1000,1,60
2022,7,1,19,52,1,2,5,20,1,1029.14,1,60
2022,7,6,13,52,2,2,5,32,4,2400,1,60
2022,6,7,13,14,5,2,5,7,2,1700,1,48
2022,7,2,18,14,1,2,1,8,1,1200,1,69
2022,7,2,14,51,3,2,5,16,2,1000,1,69
2022,7,2,14,14,3,2,5,11,1,1500,1,69
2022,7,3,12,43,1,2,4,10,2,4000,1,62
2022,7,3,11,11,3,2,4,8,1,600,1,62
2022,5,4,10,51,1,2,5,1,7,500,1,39
2022,7,2,7,53,3,2,5,1,1,500,1,69
2022,5,4,10,51,1,2,1,18,2,1000,1,39
2022,7,2,17,52,2,2,5,21,5,390,1,69
2022,7,4,15,11,3,2,4,7,5,368,1,70
2022,7,7,11,53,1,2,1,1,7,1150,1,90
2022,7,3,9,14,1,2,2,1,2,5000,1,62
2022,7,2,10,14,2,2,1,12,2,600,1,69
2022,7,2,18,55,1,2,1,10,2,4999,1,69
2022,7,2,11,52,2,2,4,21,5,570,1,69
2022,7,3,13,12,3,2,5,30,1,1200,1,62
2022,7,2,18,14,5,2,2,8,1,3500,1,69
2022,5,4,10,51,1,1,4,24,7,300,1,39
2022,7,3,18,52,5,2,5,8,7,1200,1,62
2022,7,2,20,32,2,2,1,21,4,500,1,69
2022,7,4,16,31,2,1,2,50,1,2000,1,70
2022,7,4,15,33,2,2,4,21,6,398,1,70
2022,7,3,17,14,5,2,5,3,1,700,1,62
2022,7,4,15,52,2,2,5,4,5,450,1,70
2022,7,2,20,32,2,2,4,21,1,50,1,69
2022,7,3,22,51,2,2,2,1,4,20000,1,62
2022,7,3,8,55,5,2,5,10,2,300,1,62
2022,7,3,16,52,2,2,5,21,1,800,1,62
2022,7,2,23,14,5,1,1,5,1,1000,1,69
2022,7,3,21,52,2,2,5,24,1,200,1,62
2022,7,7,15,14,5,2,4,8,5,1100,1,90
2022,7,6,19,14,2,2,5,11,2,2500,1,60
2022,7,3,15,32,1,2,2,32,7,1200,1,62
2022,7,3,13,51,1,2,1,7,4,1355,1,62
2022,7,7,2,52,1,2,4,21,1,1200,1,90
2022,7,4,11,51,5,2,5,1,2,200,1,70
2022,7,5,12,53,2,2,5,8,7,1000,1,78
2022,7,5,10,14,2,1,4,8,2,676.87,1,78
2022,7,5,8,52,4,2,4,21,5,400,1,78
2022,7,2,9,53,1,2,2,1,8,2200,1,69
2022,7,5,11,22,5,1,5,21,1,1800,1,78
2022,7,5,11,32,2,2,5,50,1,1599,1,78
2022,7,3,17,51,2,2,2,3,7,2700,1,62
2022,7,5,14,52,3,2,1,10,1,1400,1,78
2022,7,4,7,51,1,1,1,7,5,800,1,70
2022,7,5,1,14,5,2,5,15,4,500,1,78
2022,7,4,4,51,2,2,5,5,4,300,1,70
2022,7,4,17,41,2,2,4,21,2,250,1,70
2022,7,5,11,32,2,2,5,31,1,1500,1,78
2022,7,4,17,52,3,2,2,20,1,850,1,70
2022,7,5,18,52,4,1,5,17,2,1000,1,78
2022,7,5,11,52,2,2,2,6,1,1400,1,78
2022,7,2,6,51,1,1,1,7,5,800,1,69
2022,7,6,18,51,2,2,5,18,1,950,1,60
2022,7,6,13,53,3,2,4,7,1,320,1,60
2022,7,4,13,32,2,2,5,7,2,1961,1,70
2022,7,5,19,55,2,2,2,1,1,2000,1,78
2022,7,4,19,22,3,2,4,14,2,2000,1,70
2022,7,6,18,51,2,1,5,16,2,989,1,60
2022,7,5,22,51,5,2,4,18,1,1200,1,78
2022,7,6,10,51,1,2,1,21,8,200,1,60
2022,7,5,11,14,1,2,1,15,4,1200,1,78
2022,7,6,19,33,2,2,2,1,8,2700,1,60
2022,7,7,3,55,2,2,5,10,7,1000,1,90
2022,7,7,9,13,1,2,5,10,8,150,1,90
2022,7,5,8,52,3,2,5,1,1,750,1,78
2022,7,7,17,55,2,1,5,7,4,629,3,90
2022,7,7,14,53,2,2,5,10,1,700,1,90
2022,7,5,8,52,5,2,5,1,4,600,1,78
2022,7,7,15,53,2,2,3,6,8,350,1,90
2022,7,7,17,55,2,2,5,8,1,1050,3,90
2022,7,7,19,52,2,2,2,30,7,1200,1,90
2022,7,6,21,41,5,2,2,1,1,2300,1,60
2022,8,1,1,51,1,2,2,17,8,1200,1,68
2022,7,6,20,51,1,2,5,20,4,100,1,60
2022,7,7,20,52,2,2,2,20,1,449.99,1,90
2022,8,1,20,41,3,2,4,6,4,800,1,68
2022,7,7,21,31,5,2,4,18,8,155.94,1,90
2022,8,1,7,11,3,2,4,27,1,500,1,68
2022,7,7,18,23,5,2,1,16,1,1200,1,90
2022,8,1,2,32,1,1,4,21,1,500,1,68
2022,7,5,21,55,3,2,5,30,1,150,1,78
2022,7,7,20,14,3,1,1,18,2,1300,1,90
2022,7,7,16,12,1,2,2,1,2,1783,1,90
2022,7,6,18,32,5,1,4,27,8,834,1,60
2022,8,2,2,51,1,2,5,9,2,1000,1,77
2022,7,2,15,52,2,2,2,1,1,5600,1,69
2022,7,7,13,14,2,2,5,20,2,2830,1,90
2022,7,7,3,22,5,2,4,24,1,700,1,90
2022,7,7,3,22,5,2,4,24,8,1700,1,90
2022,8,2,14,51,3,2,5,9,4,2500,1,77
2022,8,1,11,51,2,1,4,21,2,189.99,1,68
2022,8,2,17,14,2,2,5,4,8,800,1,77
2022,8,1,14,14,2,2,5,20,1,1500,1,68
2022,8,2,20,53,2,1,5,18,7,1000,1,77
2022,7,6,20,55,5,2,5,1,1,750,1,60
2022,8,3,20,55,2,2,5,40,6,1000,1,71
2022,8,2,6,52,2,2,1,9,1,500,1,77
2022,8,1,19,51,1,2,5,5,1,784.34,1,68
2022,8,3,9,52,4,2,1,8,1,500,1,71
2022,8,3,8,51,2,2,2,24,7,2600,1,71
2022,8,2,19,55,3,2,1,7,6,375,1,77
2022,8,3,11,14,2,2,2,30,1,1354,1,71
2022,8,3,20,55,2,2,5,40,2,1500,1,71
2022,8,2,20,52,2,2,5,11,7,2100,1,77
2022,8,1,1,51,1,2,4,18,2,400,1,68
2022,8,3,2,51,2,2,5,30,1,1299.49,1,71
2022,7,5,16,52,5,2,5,18,4,400,1,78
2022,7,4,16,53,3,2,5,12,1,1000,1,70
2022,8,2,22,14,3,2,2,30,1,1150,1,77
2022,8,4,17,52,5,2,4,1,1,1000,1,51
2022,8,4,21,55,2,2,5,21,2,500,1,51
2022,8,4,15,14,2,1,5,1,1,500,1,51
2022,8,3,14,52,3,2,5,24,4,1500,1,71
2022,8,4,15,53,1,1,5,12,1,1000,1,51
2022,7,7,5,55,1,1,1,21,7,200,1,90
2022,8,3,16,14,3,2,2,40,1,1600,1,71
2022,8,4,18,11,2,2,4,21,6,325,1,51
2022,8,4,13,55,5,2,4,10,8,500,1,51
2022,8,3,19,53,2,1,4,10,1,1271,1,71
2022,8,4,12,52,3,2,1,6,1,300,1,51
2022,8,5,14,22,5,2,5,22,1,4800,1,62
2022,8,5,14,53,5,2,5,8,7,300,1,62
2022,8,5,13,32,1,2,5,5,5,300,1,62
2022,7,4,6,52,1,2,5,1,8,700,1,70
2022,8,5,17,52,3,2,1,30,7,1000,1,62
2022,8,5,16,31,3,2,4,6,6,100,1,62
2022,7,5,11,53,3,2,1,21,7,487,1,78
2022,8,4,23,55,3,2,1,18,8,5,1,51
2022,8,5,17,51,2,2,4,1,8,700,1,62
2022,8,5,14,53,5,2,4,8,7,300,1,62
2022,7,4,6,52,1,2,5,1,8,700,1,70
2022,8,4,10,14,1,2,5,7,2,500,1,51
2022,8,4,9,53,2,2,4,10,2,400,1,51
2022,8,4,4,33,2,2,4,7,7,200,1,51
2022,8,5,10,52,3,2,4,15,5,4900,1,62
2022,7,2,18,14,1,2,1,21,7,1750,1,69
2022,8,5,12,55,2,2,5,18,8,300,1,62
2022,7,6,16,22,1,1,5,18,7,880,1,60
2022,8,5,20,52,1,2,5,25,8,900,1,62
2022,8,6,21,11,5,1,5,1,4,1000,1,60
2022,8,5,15,14,3,2,5,30,1,1000,1,62
2022,7,3,2,33,5,2,5,3,8,4250,1,62
2022,8,6,21,11,5,1,5,1,4,1000,1,60
2022,8,6,22,33,5,2,5,21,7,549,1,60
2022,8,4,22,12,3,2,4,24,8,100,1,51
2022,8,6,12,51,5,2,1,21,7,200,1,60
2022,8,7,21,51,3,2,2,27,1,2000,1,56
2022,8,6,14,52,3,2,5,21,4,700,1,60
2022,8,6,16,55,5,1,4,21,7,780,1,60
2022,8,7,17,51,3,2,1,6,2,500,1,56
2022,8,7,16,22,3,2,2,72,1,1200,1,56
2022,7,5,8,53,1,2,4,15,7,2599.95,1,78
2022,8,5,8,52,2,2,5,60,2,300,1,62
2022,8,7,17,52,2,2,4,7,2,710,1,56
2022,8,6,9,53,5,2,4,12,7,4999.99,1,60
2022,8,6,10,53,2,1,1,24,1,800,1,60
2022,8,7,22,43,2,2,2,12,1,2400,1,56
2022,8,1,11,52,3,1,4,10,1,900,1,68
2022,8,1,14,52,3,2,5,21,2,499,1,68
2022,7,1,14,51,2,2,4,12,2,100,1,60
2022,8,1,17,52,2,2,5,14,2,1300,1,68
2022,8,1,17,52,2,1,4,21,1,680,1,68
2022,8,1,8,52,5,2,1,21,4,1600,1,68
2022,8,1,14,52,3,2,5,8,7,499,1,68
2022,8,7,21,23,1,2,5,40,2,500,1,56
2022,8,3,1,51,3,2,1,14,5,774,1,71
2022,7,1,14,51,2,2,4,18,8,50,1,60
2022,8,2,15,31,2,1,4,21,1,1000,1,77
2022,8,3,15,55,1,2,5,8,2,625,1,71
2022,8,6,8,52,3,2,5,2,7,1200,1,60
2022,8,2,18,51,1,2,4,21,7,400,1,77
2022,8,2,11,11,3,2,4,24,1,500,1,77
2022,8,1,19,52,4,1,4,7,1,700,1,68
2022,8,7,19,52,2,2,4,27,1,400,1,56
2022,8,7,22,14,5,2,5,10,1,3000,1,56
2022,8,2,6,52,1,1,4,21,4,785.34,1,77
2022,4,6,20,22,1,2,1,16,1,650,1,36
2022,8,7,11,51,1,2,5,30,1,1451,1,56
2022,8,4,17,32,1,2,4,18,7,140,1,51
2022,8,2,20,14,3,2,5,1,1,1100.62,1,77
2022,8,5,23,52,2,2,1,1,7,7500,1,62
2022,5,5,21,53,1,1,2,24,3,5000,1,46
2022,8,4,17,51,2,2,5,7,1,2500,1,51
2022,8,3,3,52,5,1,5,18,2,650,1,71
2022,7,3,9,53,1,2,5,12,1,2500,1,62
2022,8,3,13,51,2,2,4,24,5,500,1,71
2022,8,2,10,52,2,2,2,1,1,3250,1,77
2022,8,3,16,52,2,2,4,24,2,700,1,71
2022,8,2,14,22,1,2,1,15,8,700,1,77
2022,8,2,14,22,1,2,1,15,7,400,1,77
2022,8,2,22,22,2,2,5,24,1,1100,1,77
2022,8,3,4,55,1,1,1,18,2,1499,1,71
2022,5,5,21,53,1,1,2,24,7,5000,1,46
2022,8,4,2,13,1,2,5,3,2,300,1,51
2022,8,3,23,13,2,2,2,4,5,4000,1,71
2022,8,3,4,14,2,2,5,8,1,300,1,71
2022,8,3,8,53,2,2,4,21,4,300,1,71
2022,8,1,10,14,1,2,5,10,4,300,1,68
2022,8,4,2,11,5,2,5,21,2,650,1,51
2022,8,4,13,52,2,2,5,10,2,3000,1,51
2022,8,4,10,32,2,1,5,7,1,150,1,51
2022,8,3,21,11,1,2,2,7,6,2200,1,71
2022,8,3,21,11,1,2,2,1,6,2200,1,71
2022,8,4,10,32,2,1,5,7,7,120,1,51
2022,8,1,10,14,1,2,1,1,2,200,1,68
2022,8,5,6,22,1,1,4,24,5,2000,1,62
2022,8,3,13,43,5,2,3,7,1,500,1,71
2022,8,5,11,53,2,1,4,21,5,600,1,62
2022,8,5,12,43,3,2,4,21,1,228,1,62
2022,8,4,17,52,3,1,5,15,7,650,1,51
2022,8,3,19,55,4,1,5,20,7,1700,1,71
2022,7,7,19,14,1,2,1,24,1,776.6,1,90
2022,7,5,1,52,1,2,4,30,8,200,1,78
2022,8,4,16,53,2,2,3,6,1,475,1,51
2022,8,5,9,14,5,2,5,9,5,1300,1,62
2022,7,5,8,51,1,2,4,24,7,200,1,78
2022,7,5,8,51,1,1,1,26,7,250,1,78
2022,8,6,13,52,3,2,5,9,2,500,1,60
2022,8,1,12,52,2,2,5,7,3,582,1,68
2022,8,5,16,14,1,2,5,24,1,500,1,62
2022,8,5,19,52,1,1,5,18,1,429.39,1,62
2022,8,6,16,22,3,2,4,21,7,800,1,60
2022,8,6,23,13,5,2,5,1,1,400,1,60
2022,8,6,12,22,1,2,5,27,7,3264.4,1,60
2022,8,5,11,52,3,2,1,7,3,230,1,62
2022,8,5,16,14,1,2,5,7,1,1100,1,62
2022,8,5,23,55,5,2,1,1,8,350,1,62
2022,8,1,18,53,2,1,4,21,1,800,1,68
2022,8,5,14,51,2,2,5,5,3,140,1,62
2022,8,5,23,55,5,2,2,1,7,2000,1,62
2022,8,7,10,52,1,1,1,16,1,1000,1,56
2022,8,7,4,51,2,2,2,40,7,2600,1,56
2022,8,6,20,14,2,2,1,1,1,1200,1,60
2022,8,7,4,51,2,2,2,24,7,2600,1,56
2022,8,6,12,31,3,2,4,18,2,300,1,60
2022,8,6,12,32,3,2,5,20,8,550,1,60
2022,8,6,16,14,2,2,2,1,7,2876.96,1,60
2022,8,3,23,14,1,2,5,7,4,328.99,1,71
2022,8,3,1,22,1,1,5,10,7,1500,1,71
2022,8,6,14,53,2,1,5,18,7,1000,1,60
2022,8,7,14,52,2,2,4,24,7,745.79,1,56
2022,8,6,6,14,2,2,2,3,5,1500,1,60
2022,8,6,17,14,2,1,5,21,1,600,1,60
2022,8,1,18,53,1,2,5,18,4,400,1,68
2022,8,7,19,52,1,2,5,20,1,1200,1,56
2022,8,7,17,11,1,1,5,21,1,3000,1,56
2022,8,5,22,55,1,1,5,1,7,600,1,62
2022,8,7,4,43,1,1,5,24,5,2000,1,56
2022,8,2,17,52,3,1,5,18,2,875,1,77
2022,8,2,14,14,2,2,5,1,4,500,1,77
2022,8,2,13,51,2,2,5,21,7,600,1,77
2022,8,1,12,52,2,2,2,1,1,2000,1,68
2022,8,2,13,51,2,2,5,21,1,500,1,77
2022,8,2,17,52,2,2,4,5,1,750,1,77
2022,8,2,3,14,5,2,5,20,1,4200,1,77
2022,8,2,18,14,1,2,5,8,1,700,1,77
2022,8,5,18,14,1,2,4,24,2,1400,1,62
2022,8,1,16,53,2,2,5,7,2,299.99,1,68
2022,8,5,22,55,1,2,4,1,1,600,1,62
2022,8,2,10,52,2,2,5,18,4,800,2,77
2022,8,1,15,55,2,2,5,7,1,700,1,68
2022,8,1,23,32,1,1,5,40,8,1650,1,68
2022,8,3,20,14,1,2,1,20,7,1200,1,71
2022,8,3,19,52,2,2,5,8,7,250,1,71
2022,8,2,17,52,2,2,4,1,7,1000,1,77
2022,8,3,12,51,1,2,2,33,1,650,1,71
2022,8,2,20,22,3,2,2,8,4,2800,1,77
2022,8,5,19,52,2,1,1,14,1,1977.49,1,62
2022,8,3,18,41,2,2,4,7,1,600,1,71
2022,8,3,12,11,1,2,5,25,1,1200,1,71
2022,8,2,12,31,4,2,4,24,2,600,1,77
2022,8,3,9,22,1,1,5,16,1,700,1,71
2022,8,3,11,55,3,2,5,35,7,500,1,71
2022,8,2,9,52,2,2,5,1,1,1000,1,77
2022,8,3,15,52,3,1,5,24,7,800,1,71
2022,8,2,12,51,2,2,4,40,7,100,1,77
2022,8,1,18,52,3,2,4,21,7,500,1,68
2022,8,2,11,52,2,2,1,18,7,700,1,77
2022,7,3,18,52,3,2,1,9,8,250,1,62
2022,8,2,13,32,3,2,2,30,7,1130,1,77
2022,8,4,6,33,2,1,4,27,7,1000,3,51
2022,8,3,22,14,2,2,4,21,4,450,1,71
2022,8,7,4,14,1,2,5,9,3,600,1,56
2022,6,4,19,32,1,1,1,16,2,1339,1,71
2022,8,4,18,51,1,2,2,32,1,3000,1,51
2022,8,6,18,53,2,2,5,9,1,2000,1,60
2022,8,3,20,23,1,2,1,1,2,500,1,71
2022,8,4,22,53,1,2,4,12,1,200,1,51
2022,8,3,22,52,1,2,4,18,1,400,1,71
2022,8,5,9,52,1,2,5,20,4,900,1,62
2022,8,3,20,52,1,1,5,21,7,14000,1,71
2022,8,4,23,14,1,2,5,16,5,2000,1,51
2022,8,3,16,52,2,2,5,24,1,150,1,71
2022,8,4,13,32,1,2,5,24,1,150,1,51
2022,8,5,19,14,1,2,5,8,5,530,1,62
2022,8,3,14,31,5,2,4,70,7,500,1,71
2022,8,4,21,51,1,2,4,25,2,450,1,51
2022,8,6,2,53,5,1,4,18,5,4500,1,60
2022,8,6,15,22,2,2,4,7,7,525,1,60
2022,8,5,16,14,1,2,5,30,2,1149,1,62
2022,8,6,2,53,5,1,5,12,1,2000,1,60
2022,8,6,4,22,2,1,4,21,2,946,1,60
2022,8,3,20,22,2,2,5,40,2,600,1,71
2022,7,6,14,51,1,2,5,25,8,700,1,60
2022,8,6,8,14,5,2,5,21,1,800,1,60
2022,8,3,3,22,2,2,1,21,2,200,1,71
2022,8,6,17,51,2,2,2,8,7,3000,1,60
2022,8,6,15,42,3,2,4,12,1,400,1,60
2022,8,6,19,51,3,2,2,30,8,1200,1,60
2022,8,7,1,55,1,2,5,21,1,600,1,56
2022,8,4,13,51,2,2,5,24,1,900,1,51
2022,8,7,10,33,3,2,4,21,4,575,1,56
2022,8,7,10,52,2,1,1,21,1,1500,1,56
2022,8,5,23,51,1,2,4,21,1,700,1,62
2022,8,7,12,55,1,2,5,21,7,700,1,56
2022,8,6,10,55,3,2,4,21,8,700,1,60
2022,8,5,13,52,3,2,2,30,7,850,1,62
2022,8,7,20,14,1,2,1,1,3,2000,1,56
2022,8,1,16,14,5,2,5,7,2,950,1,68
2022,8,3,3,53,1,2,1,1,8,900,1,71
2022,8,5,14,52,3,2,5,21,1,1400,1,62
2022,8,5,21,14,5,2,5,21,7,650,1,62
2022,8,1,13,52,1,2,5,21,1,800,1,68
2022,8,5,12,33,2,1,4,21,2,600,1,62
2022,8,7,20,14,1,2,1,1,3,2000,1,56
2022,8,1,12,43,1,2,5,6,1,200,1,68
2022,8,6,17,55,2,2,1,35,1,1700,1,60
2022,8,2,9,52,2,2,3,20,1,418.09,1,77
2022,8,2,12,31,1,2,5,10,5,700,1,77
2022,8,2,9,32,2,2,4,21,1,770,1,77
2022,8,2,21,11,2,2,5,10,4,650,1,77
2022,8,2,21,51,1,2,5,21,1,800,1,77
2022,8,6,13,22,2,2,5,7,1,1000,1,60
2022,7,7,12,55,1,2,4,18,5,800,1,90
2022,8,1,12,43,1,2,3,1,6,120,1,68
2022,8,1,21,41,3,2,2,21,1,1899,1,68
2022,8,1,12,51,1,2,5,24,8,2000,1,68
2022,8,7,3,41,5,2,4,15,2,250,1,56
2022,8,2,9,52,3,2,2,15,1,418.09,1,77
2022,8,2,12,51,3,2,2,32,7,2700,1,77
2022,8,5,18,53,2,2,4,21,8,300,1,62
2022,8,2,3,22,1,2,1,21,1,621,1,77
2022,8,2,9,32,2,2,5,21,1,770,1,77
2022,8,4,8,14,2,2,5,10,8,150,1,51
2022,8,4,8,14,2,2,5,10,8,50,1,51
2022,8,2,9,32,2,2,4,21,1,770,1,77
2022,8,7,23,22,1,2,4,21,2,429.37,1,56
2022,8,7,3,41,5,2,1,1,1,250,1,56
2022,8,5,20,13,2,2,2,1,1,2800,1,62
2022,8,3,16,52,1,2,5,3,1,500,1,71
2022,8,7,18,52,1,2,1,10,1,1400,1,56
2022,8,4,13,51,3,2,1,1,1,800,1,51
2022,8,1,20,52,1,1,4,16,2,800,1,68
2022,8,3,13,14,3,2,1,24,8,500,1,71
2022,8,2,16,11,2,2,4,20,2,660,1,77
2022,8,3,1,13,1,2,1,1,1,100,1,71
2022,8,4,11,51,1,1,4,21,1,450,1,51
2022,8,2,8,33,2,2,4,10,1,678,1,77
2022,8,1,21,52,2,1,5,18,8,300,1,68
2022,8,3,10,31,1,2,2,1,1,2000,1,71
2022,8,3,23,51,1,1,5,21,7,400,1,71
2022,8,4,11,55,2,2,1,9,4,1100,1,51
